pair,metric,component,layer,head,value_mean
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,33,0.055433
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,34,0.034871
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,35,0.027873
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,36,0.052725
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,37,0.057708
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,38,0.038743
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,9,39,0.024378
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,0,0.102597
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,1,0.035699
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,2,0.071749
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,3,0.083308
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,4,0.081149
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,5,0.04448
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,6,0.05131
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,7,0.054151
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,8,0.038846
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,9,0.047363
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,10,0.072884
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,11,0.091649
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,12,0.084048
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,13,0.083498
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,14,0.09075
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,15,0.072014
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,16,0.063303
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,17,0.05051
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,18,0.082676
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,19,0.064903
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,20,0.055588
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,21,0.039352
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,22,0.056379
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,23,0.033478
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,24,0.048487
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,25,0.103554
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,26,0.09259
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,27,0.082038
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,28,0.11454
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,29,0.104983
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,30,0.097604
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,31,0.078771
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,32,0.059972
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,33,0.04677
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,34,0.088947
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,35,0.101929
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,36,0.096286
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,37,0.082317
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,38,0.06449
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,10,39,0.083082
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,0,0.039436
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,1,0.048691
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,2,0.050448
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,3,0.057878
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,4,0.051115
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,5,0.041289
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,6,0.06802
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,7,0.045478
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,8,0.060255
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,9,0.055942
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,10,0.058398
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,11,0.042567
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,12,0.04987
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,13,0.056026
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,14,0.073428
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,15,0.087378
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,16,0.046781
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,17,0.058981
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,18,0.055981
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,19,0.042727
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,20,0.045759
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,21,0.030608
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,22,0.064431
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,23,0.07056
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,24,0.056905
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,25,0.045446
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,26,0.047698
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,27,0.061851
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,28,0.052514
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,29,0.041517
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,30,0.043363
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,31,0.034549
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,32,0.034749
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,33,0.055309
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,34,0.046954
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,35,0.032235
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,36,0.050332
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,37,0.032074
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,38,0.031308
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,11,39,0.035915
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,0,0.04558
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,1,0.030141
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,2,0.054527
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,3,0.058807
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,4,0.077327
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,5,0.052102
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,6,0.058128
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,7,0.049065
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,8,0.044145
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,9,0.053095
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,10,0.034061
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,11,0.083179
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,12,0.035774
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,13,0.037935
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,14,0.064348
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,15,0.051585
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,16,0.061615
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,17,0.040463
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,18,0.049277
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,19,0.052759
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,20,0.050556
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,21,0.047574
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,22,0.060205
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,23,0.059834
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,24,0.059393
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,25,0.042872
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,26,0.036725
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,27,0.045994
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,28,0.040429
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,29,0.040176
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,30,0.053854
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,31,0.050115
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,32,0.054726
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,33,0.046577
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,34,0.055121
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,35,0.064714
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,36,0.051583
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,37,0.079417
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,38,0.058664
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,12,39,0.082954
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,0,0.049594
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,1,0.080576
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,2,0.05182
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,3,0.039341
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,4,0.043636
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,5,0.072988
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,6,0.06588
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,7,0.073637
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,8,0.053018
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,9,0.070136
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,10,0.080733
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,11,0.071697
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,12,0.114528
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,13,0.059097
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,14,0.054933
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,15,0.066042
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,16,0.057793
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,17,0.063648
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,18,0.064751
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,19,0.039293
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,20,0.081359
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,21,0.07643
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,22,0.05309
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,23,0.072752
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,24,0.065409
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,25,0.048576
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,26,0.061671
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,27,0.064748
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,28,0.055236
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,29,0.055747
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,30,0.045255
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,31,0.075113
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,32,0.044835
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,33,0.065627
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,34,0.050489
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,35,0.078523
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,36,0.053523
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,37,0.039333
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,38,0.035697
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,13,39,0.044482
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,0,0.052097
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,1,0.041634
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,2,0.070479
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,3,0.083494
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,4,0.057148
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,5,0.078849
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,6,0.050821
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,7,0.047781
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,8,0.060406
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,9,0.083064
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,10,0.043252
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,11,0.062406
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,12,0.035274
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,13,0.063842
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,14,0.050937
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,15,0.07826
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,16,0.06464
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,17,0.056269
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,18,0.126336
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,19,0.096299
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,20,0.037154
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,21,0.114591
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,22,0.037703
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,23,0.087045
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,24,0.034255
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,25,0.042905
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,26,0.072931
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,27,0.0675
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,28,0.054167
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,29,0.030307
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,30,0.067029
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,31,0.071995
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,32,0.054488
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,33,0.084851
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,34,0.065305
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,35,0.05688
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,36,0.056474
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,37,0.055662
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,38,0.071339
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,14,39,0.045211
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,0,0.044549
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,1,0.079602
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,2,0.044935
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,3,0.046203
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,4,0.061385
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,5,0.051616
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,6,0.055874
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,7,0.056021
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,8,0.03563
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,9,0.045355
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,10,0.041015
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,11,0.057791
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,12,0.048424
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,13,0.062263
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,14,0.063947
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,15,0.052375
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,16,0.051603
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,17,0.064834
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,18,0.080728
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,19,0.080844
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,20,0.047617
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,21,0.040034
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,22,0.045299
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,23,0.080358
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,24,0.043331
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,25,0.039148
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,26,0.060475
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,27,0.052097
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,28,0.064854
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,29,0.049015
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,30,0.039377
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,31,0.045226
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,32,0.04371
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,33,0.051742
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,34,0.054033
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,35,0.063716
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,36,0.035693
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,37,0.019204
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,38,0.058588
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,15,39,0.068597
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,0,0.028308
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,1,0.026458
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,2,0.047549
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,3,0.040544
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,4,0.030353
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,5,0.063067
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,6,0.082516
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,7,0.038685
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,8,0.088156
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,9,0.071844
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,10,0.090957
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,11,0.093621
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,12,0.048234
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,13,0.06768
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,14,0.066454
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,15,0.085697
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,16,0.047096
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,17,0.058478
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,18,0.058382
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,19,0.095445
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,20,0.056297
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,21,0.076468
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,22,0.038264
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,23,0.052774
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,24,0.055479
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,25,0.051395
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,26,0.054871
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,27,0.045231
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,28,0.053719
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,29,0.048776
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,30,0.058517
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,31,0.043592
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,32,0.050131
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,33,0.04867
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,34,0.070343
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,35,0.038675
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,36,0.042506
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,37,0.050657
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,38,0.051436
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,16,39,0.040887
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,0,0.037743
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,1,0.048656
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,2,0.051675
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,3,0.033968
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,4,0.047426
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,5,0.031784
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,6,0.038059
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,7,0.028241
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,8,0.040455
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,9,0.025159
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,10,0.054257
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,11,0.037392
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,12,0.052643
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,13,0.043702
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,14,0.04895
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,15,0.089301
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,16,0.081134
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,17,0.090353
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,18,0.079314
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,19,0.039997
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,20,0.038576
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,21,0.040692
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,22,0.033696
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,23,0.031495
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,24,0.03674
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,25,0.059204
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,26,0.040075
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,27,0.039369
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,28,0.045909
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,29,0.041407
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,30,0.042304
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,31,0.072785
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,32,0.048476
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,33,0.082546
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,34,0.075991
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,35,0.042741
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,36,0.047116
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,37,0.038003
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,38,0.032576
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,17,39,0.039514
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,0,0.048303
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,1,0.08774
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,2,0.048538
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,3,0.060551
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,4,0.063196
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,5,0.039403
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,6,0.074629
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,7,0.096055
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,8,0.066151
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,9,0.060262
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,10,0.04194
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,11,0.042462
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,12,0.054195
gsm8k_orgn_vs_gpqa_ver1,mmd_rbf,q,18,13,0.049734
