pair,metric,component,layer,head,value_std
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,3,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,4,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,5,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,6,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,7,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,8,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,9,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,10,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,17,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,18,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,19,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,20,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,21,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,22,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,23,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,24,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,25,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,26,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,27,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,28,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,29,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,30,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,31,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,32,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,33,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,34,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,35,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,36,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,37,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,38,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,11,39,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,0,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,1,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,2,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,3,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,4,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,5,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,6,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,7,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,8,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,9,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,10,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,11,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,12,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,13,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,14,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,15,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,16,
gsm8k_orgn_vs_gsm8k_ver1,maxmatch_cosine,q,12,17,
