pair,component,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,head_type
gpqa_orgn_vs_gpqa_ver1,k,24,3,1,1,1,0.41932,,0.41932,0.787166,,0.787166,0.004902,,0.004902,kv_head
gpqa_orgn_vs_gpqa_ver1,k,24,4,1,1,1,0.471251,,0.471251,0.789362,,0.789362,0.004797,,0.004797,kv_head
gpqa_orgn_vs_gpqa_ver1,k,24,5,1,1,1,0.440869,,0.440869,0.795661,,0.795661,0.004745,,0.004745,kv_head
gpqa_orgn_vs_gpqa_ver1,k,24,6,1,1,1,0.637959,,0.637959,0.841076,,0.841076,0.004547,,0.004547,kv_head
gpqa_orgn_vs_gpqa_ver1,k,24,7,1,1,1,0.462414,,0.462414,0.794321,,0.794321,0.005206,,0.005206,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,0,1,1,1,0.668133,,0.668133,0.857057,,0.857057,0.010911,,0.010911,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,1,1,1,1,0.680722,,0.680722,0.871818,,0.871818,0.00684,,0.00684,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,2,1,1,1,0.884695,,0.884695,0.952201,,0.952201,0.006621,,0.006621,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,3,1,1,1,0.66033,,0.66033,0.853633,,0.853633,0.005885,,0.005885,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,4,1,1,1,0.743801,,0.743801,0.885002,,0.885002,0.005747,,0.005747,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,5,1,1,1,0.757468,,0.757468,0.899968,,0.899968,0.005908,,0.005908,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,6,1,1,1,0.56308,,0.56308,0.827217,,0.827217,0.006372,,0.006372,kv_head
gpqa_orgn_vs_gpqa_ver1,k,25,7,1,1,1,0.673115,,0.673115,0.86822,,0.86822,0.006263,,0.006263,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,0,1,1,1,0.541929,,0.541929,0.787225,,0.787225,0.005207,,0.005207,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,1,1,1,1,0.434236,,0.434236,0.722744,,0.722744,0.005409,,0.005409,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,2,1,1,1,0.44651,,0.44651,0.786366,,0.786366,0.004543,,0.004543,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,3,1,1,1,0.46314,,0.46314,0.793516,,0.793516,0.004494,,0.004494,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,4,1,1,1,0.36274,,0.36274,0.761946,,0.761946,0.004979,,0.004979,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,5,1,1,1,0.513829,,0.513829,0.780252,,0.780252,0.006155,,0.006155,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,6,1,1,1,0.58383,,0.58383,0.838361,,0.838361,0.009274,,0.009274,kv_head
gpqa_orgn_vs_gpqa_ver1,k,26,7,1,1,1,0.453675,,0.453675,0.794095,,0.794095,0.004843,,0.004843,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,0,1,1,1,0.562985,,0.562985,0.812202,,0.812202,0.007336,,0.007336,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,1,1,1,1,0.689212,,0.689212,0.869614,,0.869614,0.00802,,0.00802,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,2,1,1,1,0.638658,,0.638658,0.82969,,0.82969,0.00624,,0.00624,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,3,1,1,1,0.487385,,0.487385,0.761356,,0.761356,0.006186,,0.006186,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,4,1,1,1,0.487758,,0.487758,0.796019,,0.796019,0.005582,,0.005582,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,5,1,1,1,0.598843,,0.598843,0.817404,,0.817404,0.007233,,0.007233,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,6,1,1,1,0.386216,,0.386216,0.751549,,0.751549,0.006407,,0.006407,kv_head
gpqa_orgn_vs_gpqa_ver1,k,27,7,1,1,1,0.595848,,0.595848,0.822365,,0.822365,0.007302,,0.007302,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,0,1,1,1,0.349663,,0.349663,0.747433,,0.747433,0.005558,,0.005558,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,1,1,1,1,0.395667,,0.395667,0.756642,,0.756642,0.006236,,0.006236,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,2,1,1,1,0.394322,,0.394322,0.723132,,0.723132,0.006279,,0.006279,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,3,1,1,1,0.445742,,0.445742,0.78236,,0.78236,0.006256,,0.006256,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,4,1,1,1,0.390869,,0.390869,0.7767,,0.7767,0.005215,,0.005215,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,5,1,1,1,0.383197,,0.383197,0.726613,,0.726613,0.005828,,0.005828,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,6,1,1,1,0.295976,,0.295976,0.724764,,0.724764,0.004651,,0.004651,kv_head
gpqa_orgn_vs_gpqa_ver1,k,28,7,1,1,1,0.398758,,0.398758,0.765067,,0.765067,0.005923,,0.005923,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,0,1,1,1,0.345162,,0.345162,0.728979,,0.728979,0.006391,,0.006391,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,1,1,1,1,0.42945,,0.42945,0.72283,,0.72283,0.013795,,0.013795,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,2,1,1,1,0.344176,,0.344176,0.726487,,0.726487,0.006124,,0.006124,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,3,1,1,1,0.670752,,0.670752,0.858492,,0.858492,0.011876,,0.011876,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,4,1,1,1,0.405616,,0.405616,0.771532,,0.771532,0.006473,,0.006473,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,5,1,1,1,0.469112,,0.469112,0.745107,,0.745107,0.008554,,0.008554,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,6,1,1,1,0.388902,,0.388902,0.750747,,0.750747,0.006266,,0.006266,kv_head
gpqa_orgn_vs_gpqa_ver1,k,29,7,1,1,1,0.505946,,0.505946,0.756474,,0.756474,0.006077,,0.006077,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,0,1,1,1,0.426533,,0.426533,0.72244,,0.72244,0.007865,,0.007865,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,1,1,1,1,0.515093,,0.515093,0.795855,,0.795855,0.004875,,0.004875,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,2,1,1,1,0.353653,,0.353653,0.747704,,0.747704,0.005884,,0.005884,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,3,1,1,1,0.659689,,0.659689,0.830982,,0.830982,0.005091,,0.005091,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,4,1,1,1,0.68364,,0.68364,0.859461,,0.859461,0.009771,,0.009771,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,5,1,1,1,0.432695,,0.432695,0.773809,,0.773809,0.005268,,0.005268,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,6,1,1,1,0.654217,,0.654217,0.83521,,0.83521,0.00762,,0.00762,kv_head
gpqa_orgn_vs_gpqa_ver1,k,30,7,1,1,1,0.562971,,0.562971,0.788424,,0.788424,0.0042,,0.0042,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,0,1,1,1,0.5177,,0.5177,0.778933,,0.778933,0.005984,,0.005984,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,1,1,1,1,0.533145,,0.533145,0.773033,,0.773033,0.006705,,0.006705,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,2,1,1,1,0.4507,,0.4507,0.749233,,0.749233,0.008928,,0.008928,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,3,1,1,1,0.353158,,0.353158,0.693961,,0.693961,0.005761,,0.005761,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,4,1,1,1,0.397338,,0.397338,0.772777,,0.772777,0.005756,,0.005756,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,5,1,1,1,0.365151,,0.365151,0.687178,,0.687178,0.010876,,0.010876,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,6,1,1,1,0.674272,,0.674272,0.867594,,0.867594,0.009887,,0.009887,kv_head
gpqa_orgn_vs_gpqa_ver1,k,31,7,1,1,1,0.486675,,0.486675,0.7505,,0.7505,0.00652,,0.00652,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,0,1,1,1,0.483112,,0.483112,0.743908,,0.743908,0.013313,,0.013313,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,1,1,1,1,0.322425,,0.322425,0.675803,,0.675803,0.006423,,0.006423,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,2,1,1,1,0.510496,,0.510496,0.786001,,0.786001,0.005928,,0.005928,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,3,1,1,1,0.40732,,0.40732,0.704935,,0.704935,0.008234,,0.008234,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,4,1,1,1,0.534678,,0.534678,0.7895,,0.7895,0.005405,,0.005405,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,5,1,1,1,0.34618,,0.34618,0.70822,,0.70822,0.006135,,0.006135,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,6,1,1,1,0.480637,,0.480637,0.730627,,0.730627,0.020601,,0.020601,kv_head
gpqa_orgn_vs_gpqa_ver1,k,32,7,1,1,1,0.497825,,0.497825,0.769563,,0.769563,0.005362,,0.005362,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,0,1,1,1,0.359292,,0.359292,0.715213,,0.715213,0.007164,,0.007164,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,1,1,1,1,0.31808,,0.31808,0.711557,,0.711557,0.00639,,0.00639,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,2,1,1,1,0.37795,,0.37795,0.709758,,0.709758,0.009014,,0.009014,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,3,1,1,1,0.402093,,0.402093,0.715333,,0.715333,0.005673,,0.005673,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,4,1,1,1,0.415202,,0.415202,0.709213,,0.709213,0.010633,,0.010633,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,5,1,1,1,0.359713,,0.359713,0.723622,,0.723622,0.006514,,0.006514,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,6,1,1,1,0.477128,,0.477128,0.771913,,0.771913,0.012215,,0.012215,kv_head
gpqa_orgn_vs_gpqa_ver1,k,33,7,1,1,1,0.47998,,0.47998,0.737366,,0.737366,0.010087,,0.010087,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,0,1,1,1,0.5652,,0.5652,0.7752,,0.7752,0.013058,,0.013058,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,1,1,1,1,0.316889,,0.316889,0.715992,,0.715992,0.004661,,0.004661,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,2,1,1,1,0.28139,,0.28139,0.710641,,0.710641,0.005695,,0.005695,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,3,1,1,1,0.388663,,0.388663,0.738244,,0.738244,0.005908,,0.005908,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,4,1,1,1,0.510666,,0.510666,0.767295,,0.767295,0.013461,,0.013461,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,5,1,1,1,0.285276,,0.285276,0.698477,,0.698477,0.005215,,0.005215,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,6,1,1,1,0.473772,,0.473772,0.76201,,0.76201,0.008124,,0.008124,kv_head
gpqa_orgn_vs_gpqa_ver1,k,34,7,1,1,1,0.313328,,0.313328,0.745825,,0.745825,0.004804,,0.004804,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,0,1,1,1,0.342413,,0.342413,0.729811,,0.729811,0.006157,,0.006157,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,1,1,1,1,0.30105,,0.30105,0.712767,,0.712767,0.006619,,0.006619,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,2,1,1,1,0.350008,,0.350008,0.725977,,0.725977,0.006348,,0.006348,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,3,1,1,1,0.363897,,0.363897,0.738506,,0.738506,0.0066,,0.0066,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,4,1,1,1,0.415171,,0.415171,0.747876,,0.747876,0.008324,,0.008324,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,5,1,1,1,0.380716,,0.380716,0.681572,,0.681572,0.012735,,0.012735,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,6,1,1,1,0.327802,,0.327802,0.715011,,0.715011,0.00725,,0.00725,kv_head
gpqa_orgn_vs_gpqa_ver1,k,35,7,1,1,1,0.476055,,0.476055,0.764686,,0.764686,0.01681,,0.01681,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,0,1,1,1,0.533024,,0.533024,0.761229,,0.761229,0.00631,,0.00631,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,1,1,1,1,0.721846,,0.721846,0.867038,,0.867038,0.006947,,0.006947,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,2,1,1,1,0.554646,,0.554646,0.782013,,0.782013,0.006141,,0.006141,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,3,1,1,1,0.520408,,0.520408,0.777464,,0.777464,0.012101,,0.012101,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,4,1,1,1,0.505298,,0.505298,0.745071,,0.745071,0.050531,,0.050531,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,5,1,1,1,0.361918,,0.361918,0.729283,,0.729283,0.006891,,0.006891,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,6,1,1,1,0.610966,,0.610966,0.806418,,0.806418,0.009922,,0.009922,kv_head
gpqa_orgn_vs_gpqa_ver1,k,36,7,1,1,1,0.347038,,0.347038,0.682816,,0.682816,0.01214,,0.01214,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,0,1,1,1,0.39894,,0.39894,0.676675,,0.676675,0.010503,,0.010503,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,1,1,1,1,0.377975,,0.377975,0.697275,,0.697275,0.008772,,0.008772,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,2,1,1,1,0.610837,,0.610837,0.819309,,0.819309,0.016152,,0.016152,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,3,1,1,1,0.33739,,0.33739,0.680144,,0.680144,0.009176,,0.009176,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,4,1,1,1,0.609311,,0.609311,0.810339,,0.810339,0.045784,,0.045784,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,5,1,1,1,0.488449,,0.488449,0.769389,,0.769389,0.009374,,0.009374,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,6,1,1,1,0.409705,,0.409705,0.669056,,0.669056,0.024866,,0.024866,kv_head
gpqa_orgn_vs_gpqa_ver1,k,37,7,1,1,1,0.545096,,0.545096,0.789556,,0.789556,0.004865,,0.004865,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,0,1,1,1,0.758782,,0.758782,0.893442,,0.893442,0.006951,,0.006951,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,1,1,1,1,0.535246,,0.535246,0.764787,,0.764787,0.00754,,0.00754,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,2,1,1,1,0.436994,,0.436994,0.698371,,0.698371,0.016358,,0.016358,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,3,1,1,1,0.490848,,0.490848,0.754627,,0.754627,0.006983,,0.006983,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,4,1,1,1,0.38018,,0.38018,0.711395,,0.711395,0.006276,,0.006276,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,5,1,1,1,0.637884,,0.637884,0.824347,,0.824347,0.025612,,0.025612,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,6,1,1,1,0.76132,,0.76132,0.884532,,0.884532,0.011088,,0.011088,kv_head
gpqa_orgn_vs_gpqa_ver1,k,38,7,1,1,1,0.438131,,0.438131,0.763698,,0.763698,0.006519,,0.006519,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,0,1,1,1,0.693259,,0.693259,0.852756,,0.852756,0.008637,,0.008637,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,1,1,1,1,0.700097,,0.700097,0.859542,,0.859542,0.013676,,0.013676,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,2,1,1,1,0.627942,,0.627942,0.826017,,0.826017,0.008803,,0.008803,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,3,1,1,1,0.684023,,0.684023,0.866068,,0.866068,0.011558,,0.011558,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,4,1,1,1,0.667619,,0.667619,0.853475,,0.853475,0.007751,,0.007751,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,5,1,1,1,0.756664,,0.756664,0.900452,,0.900452,0.008198,,0.008198,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,6,1,1,1,0.734642,,0.734642,0.87952,,0.87952,0.010311,,0.010311,kv_head
gpqa_orgn_vs_gpqa_ver1,k,39,7,1,1,1,0.782384,,0.782384,0.90918,,0.90918,0.012479,,0.012479,kv_head
gpqa_orgn_vs_gpqa_ver1,q,0,0,1,1,1,0.51369,,0.51369,0.786019,,0.786019,0.007841,,0.007841,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,1,1,1,1,0.482023,,0.482023,0.761202,,0.761202,0.007086,,0.007086,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,2,1,1,1,0.481894,,0.481894,0.79226,,0.79226,0.011764,,0.011764,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,3,1,1,1,0.49851,,0.49851,0.776437,,0.776437,0.0078,,0.0078,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,4,1,1,1,0.417231,,0.417231,0.745242,,0.745242,0.010091,,0.010091,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,5,1,1,1,0.361279,,0.361279,0.727863,,0.727863,0.010453,,0.010453,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,6,1,1,1,0.526252,,0.526252,0.814253,,0.814253,0.013142,,0.013142,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,7,1,1,1,0.498436,,0.498436,0.808526,,0.808526,0.018023,,0.018023,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,8,1,1,1,0.677077,,0.677077,0.880421,,0.880421,0.02428,,0.02428,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,9,1,1,1,0.541193,,0.541193,0.848287,,0.848287,0.016673,,0.016673,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,10,1,1,1,0.497841,,0.497841,0.788722,,0.788722,0.007025,,0.007025,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,11,1,1,1,0.371269,,0.371269,0.772756,,0.772756,0.010868,,0.010868,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,12,1,1,1,0.48034,,0.48034,0.740322,,0.740322,0.00816,,0.00816,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,13,1,1,1,0.510413,,0.510413,0.769603,,0.769603,0.008847,,0.008847,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,14,1,1,1,0.646014,,0.646014,0.864603,,0.864603,0.015375,,0.015375,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,15,1,1,1,0.401973,,0.401973,0.766791,,0.766791,0.01033,,0.01033,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,16,1,1,1,0.390837,,0.390837,0.747348,,0.747348,0.006343,,0.006343,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,17,1,1,1,0.348912,,0.348912,0.724223,,0.724223,0.073158,,0.073158,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,18,1,1,1,0.272671,,0.272671,0.883388,,0.883388,0.005862,,0.005862,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,19,1,1,1,0.465554,,0.465554,0.80025,,0.80025,0.005018,,0.005018,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,20,1,1,1,0.352272,,0.352272,0.695497,,0.695497,0.010748,,0.010748,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,21,1,1,1,0.488982,,0.488982,0.784402,,0.784402,0.012031,,0.012031,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,22,1,1,1,0.278768,,0.278768,0.710977,,0.710977,0.014262,,0.014262,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,23,1,1,1,0.507835,,0.507835,0.787073,,0.787073,0.014742,,0.014742,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,24,1,1,1,0.576357,,0.576357,0.834919,,0.834919,0.066103,,0.066103,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,25,1,1,1,0.367896,,0.367896,0.72848,,0.72848,0.01918,,0.01918,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,26,1,1,1,0.436563,,0.436563,0.736379,,0.736379,0.008232,,0.008232,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,27,1,1,1,0.384132,,0.384132,0.749849,,0.749849,0.093704,,0.093704,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,28,1,1,1,0.479618,,0.479618,0.765586,,0.765586,0.006436,,0.006436,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,29,1,1,1,0.46615,,0.46615,0.774876,,0.774876,0.008045,,0.008045,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,30,1,1,1,0.470821,,0.470821,0.745296,,0.745296,0.007346,,0.007346,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,31,1,1,1,0.47567,,0.47567,0.749004,,0.749004,0.007189,,0.007189,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,32,1,1,1,0.379643,,0.379643,0.722645,,0.722645,0.007864,,0.007864,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,33,1,1,1,0.767463,,0.767463,0.907864,,0.907864,0.029551,,0.029551,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,34,1,1,1,0.351167,,0.351167,0.713265,,0.713265,0.013413,,0.013413,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,35,1,1,1,0.358729,,0.358729,0.686933,,0.686933,0.028184,,0.028184,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,36,1,1,1,0.336302,,0.336302,0.712013,,0.712013,0.006537,,0.006537,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,37,1,1,1,0.422559,,0.422559,0.709281,,0.709281,0.006009,,0.006009,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,38,1,1,1,0.418858,,0.418858,0.701854,,0.701854,0.006294,,0.006294,q_head
gpqa_orgn_vs_gpqa_ver1,q,0,39,1,1,1,0.489374,,0.489374,0.777092,,0.777092,0.008731,,0.008731,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,0,1,1,1,0.544439,,0.544439,0.779178,,0.779178,0.010624,,0.010624,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,1,1,1,1,0.445827,,0.445827,0.740553,,0.740553,0.006303,,0.006303,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,2,1,1,1,0.53556,,0.53556,0.774369,,0.774369,0.00632,,0.00632,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,3,1,1,1,0.575034,,0.575034,0.875541,,0.875541,0.004634,,0.004634,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,4,1,1,1,0.564902,,0.564902,0.838176,,0.838176,0.006723,,0.006723,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,5,1,1,1,0.676623,,0.676623,0.891575,,0.891575,0.006994,,0.006994,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,6,1,1,1,0.497985,,0.497985,0.793784,,0.793784,0.109815,,0.109815,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,7,1,1,1,0.706679,,0.706679,0.891335,,0.891335,0.011777,,0.011777,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,8,1,1,1,0.511578,,0.511578,0.796316,,0.796316,0.022119,,0.022119,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,9,1,1,1,0.632882,,0.632882,0.85759,,0.85759,0.01329,,0.01329,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,10,1,1,1,0.511792,,0.511792,0.834079,,0.834079,0.008913,,0.008913,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,11,1,1,1,0.469467,,0.469467,0.775706,,0.775706,0.009888,,0.009888,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,12,1,1,1,0.755296,,0.755296,0.891009,,0.891009,0.036607,,0.036607,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,13,1,1,1,0.620691,,0.620691,0.875242,,0.875242,0.009725,,0.009725,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,14,1,1,1,0.444666,,0.444666,0.743383,,0.743383,0.012627,,0.012627,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,15,1,1,1,0.833598,,0.833598,0.966846,,0.966846,0.005969,,0.005969,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,16,1,1,1,0.682886,,0.682886,0.886752,,0.886752,0.012001,,0.012001,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,17,1,1,1,0.538468,,0.538468,0.847621,,0.847621,0.008374,,0.008374,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,18,1,1,1,0.753839,,0.753839,0.901226,,0.901226,0.008895,,0.008895,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,19,1,1,1,0.771577,,0.771577,0.964578,,0.964578,0.004435,,0.004435,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,20,1,1,1,0.577695,,0.577695,0.894165,,0.894165,0.005824,,0.005824,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,21,1,1,1,0.563983,,0.563983,0.87473,,0.87473,0.006591,,0.006591,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,22,1,1,1,0.573647,,0.573647,0.868189,,0.868189,0.006728,,0.006728,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,23,1,1,1,0.593597,,0.593597,0.820031,,0.820031,0.023277,,0.023277,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,24,1,1,1,0.500886,,0.500886,0.760492,,0.760492,0.019209,,0.019209,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,25,1,1,1,0.721056,,0.721056,0.909639,,0.909639,0.010272,,0.010272,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,26,1,1,1,0.533729,,0.533729,0.808754,,0.808754,0.01343,,0.01343,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,27,1,1,1,0.673762,,0.673762,0.900899,,0.900899,0.007656,,0.007656,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,28,1,1,1,0.606632,,0.606632,0.852057,,0.852057,0.006304,,0.006304,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,29,1,1,1,0.617817,,0.617817,0.851734,,0.851734,0.01157,,0.01157,q_head
gpqa_orgn_vs_gpqa_ver1,q,1,30,1,1,1,0.600614,,0.600614,0.846992,,0.846992,0.007263,,0.007263,q_head
