case_idx,exec_idx,step,entropy_normalized,entropy_raw,js_soft_top1,js_soft_top2,top1_token_id,top1_token_text,top1_prob,top2_token_id,top2_token_text,top2_prob
16,0,39,0.075658,0.902557,0.956715,0.899364,271,\n,0.688096,198,\n,0.286841
16,0,40,0.838586,10.003881,0.379442,0.400549,24,9,0.011857,16,1,0.009528
16,1,0,0.000134,0.0016,0.999838,0.999839,151667,<think>,0.999864,151668,</think>,0.000109
16,1,1,0.762701,9.098608,0.619829,0.588104,19186,olas,0.022579,99570,质量,0.022579
16,1,2,0.786995,9.388422,0.545727,0.53022,16,1,0.036442,24,9,0.012594
16,1,3,0.790277,9.42758,0.52457,0.543205,24,9,0.018243,16,1,0.017682
16,1,4,0.058139,0.693561,0.993827,0.919113,271,\n,0.531095,198,\n,0.46869
16,1,5,0.792643,9.455797,0.528111,0.510555,16,1,0.036741,24,9,0.017906
16,1,6,0.833636,9.944826,0.40172,0.384471,16,1,0.023235,24,9,0.011683
16,1,7,0.804214,9.593837,0.505754,0.491614,24,9,0.014021,99212,那,0.010258
16,1,8,0.053575,0.639116,0.910723,0.992685,198,\n,0.678329,271,\n,0.32042
16,1,9,0.797238,9.510616,0.49798,0.478557,16,1,0.041023,24,9,0.021282
16,1,10,0.060424,0.720826,0.990895,0.918347,271,\n,0.559821,198,\n,0.435989
16,1,11,0.806082,9.616117,0.50614,0.487348,16,1,0.019959,24,9,0.016547
16,1,12,0.057102,0.681197,0.909649,0.990302,198,\n,0.648813,271,\n,0.347285
16,1,13,0.834808,9.958806,0.427684,0.450242,24,9,0.013115,16,1,0.011942
16,1,14,0.074568,0.889554,0.904027,0.979441,198,\n,0.546753,271,\n,0.425811
16,1,15,0.852061,10.164628,0.493438,0.376219,198,\n,0.013696,323, and,0.010666
16,1,16,0.809656,9.658751,0.504254,0.489198,24,9,0.010132,99212,那,0.010132
16,1,17,0.130713,1.559335,0.953,0.888948,271,\n,0.439768,198,\n,0.413124
16,1,18,0.832496,9.931225,0.407422,0.429237,24,9,0.012565,16,1,0.011441
16,1,19,0.102793,1.226262,0.944636,0.883331,271,\n,0.571275,198,\n,0.368843
16,1,20,0.839286,10.012225,0.504443,0.367653,198,\n,0.022715,9370,的,0.012544
16,1,21,0.813607,9.705884,0.492112,0.478672,24,9,0.010741,99212,那,0.00978
16,1,22,0.200416,2.390854,0.893328,0.849668,271,\n,0.43357,198,\n,0.317207
16,1,23,0.852254,10.166928,0.368715,0.38249,16,1,0.008806,323, and,0.008272
16,1,24,0.825609,9.849071,0.457122,0.448059,24,9,0.012108,99212,那,0.009139
16,1,25,0.241492,2.880865,0.867321,0.830494,271,\n,0.386845,198,\n,0.301275
16,1,26,0.488438,5.826798,0.666481,0.68218,11,",",0.128717,323, and,0.103427
16,1,27,0.813126,9.70015,0.46024,0.480764,24,9,0.016754,16,1,0.015739
16,1,28,0.258764,3.086909,0.837665,0.816087,271,\n,0.491927,198,\n,0.192642
16,1,29,0.861326,10.27515,0.382863,0.353023,323, and,0.007998,33108,和,0.005497
16,1,30,0.822395,9.810724,0.459193,0.472014,99212,那,0.012093,24,9,0.010344
16,1,31,0.259851,3.099877,0.847974,0.819052,271,\n,0.426366,198,\n,0.242936
16,1,32,0.849362,10.132429,0.406049,0.400255,24,9,0.008271,99212,那,0.006051
16,1,33,0.308381,3.678818,0.82083,0.80507,271,\n,0.393329,198,\n,0.185796
16,1,34,0.271092,3.233982,0.842461,0.810477,271,\n,0.33071,198,\n,0.291851
16,1,35,0.827019,9.865889,0.449197,0.469954,24,9,0.012335,16,1,0.009911
16,1,36,0.296702,3.539492,0.826053,0.804115,271,\n,0.390262,198,\n,0.222365
16,1,37,0.528793,6.308208,0.674275,0.705129,271,\n,0.148926,198,\n,0.139903
16,1,38,0.850047,10.140603,0.394974,0.387193,24,9,0.006844,99212,那,0.006844
16,1,39,0.451226,5.382886,0.737318,0.748822,271,\n,0.252636,198,\n,0.119337
16,1,40,0.844382,10.073021,0.372054,0.535171,9370,的,0.017442,198,\n,0.011261
16,2,0,0.056558,0.674707,0.999559,0.999571,32313,Okay,0.621577,151668,</think>,0.377006
16,2,1,0.007639,0.091124,0.991745,0.980052,271,\n,0.986955,198,\n,0.009676
16,2,2,0.002756,0.032873,0.995876,0.988827,271,\n,0.994762,198,\n,0.00522
16,2,3,0.122247,1.458334,0.965183,0.965944,32313,Okay,0.680211,151668,</think>,0.133942
16,2,4,0.062701,0.74799,0.984331,0.915391,271,\n,0.588395,198,\n,0.404397
16,2,5,0.489186,5.83572,0.750998,0.75986,45,N,0.120267,58144, <![,0.082658
16,2,6,0.839537,10.015223,0.436981,0.456077,24,9,0.006219,16,1,0.006028
16,2,7,0.126762,1.512202,0.908343,0.886007,271,\n,0.755166,198,\n,0.123277
16,2,8,0.844402,10.073254,0.441727,0.42401,16,1,0.010146,24,9,0.006973
16,2,9,0.830614,9.908773,0.438679,0.422788,198,\n,0.009606,11,",",0.009311
16,2,10,0.799089,9.532698,0.521181,0.545012,99212,那,0.011235,19186,olas,0.010889
16,2,11,0.193188,2.304631,0.870431,0.862797,271,\n,0.678723,198,\n,0.08629
16,2,12,0.843754,10.065531,0.427683,0.407044,16,1,0.012297,24,9,0.010518
16,2,13,0.183239,2.185946,0.855984,0.857694,271,\n,0.761948,198,\n,0.04871
16,2,14,0.84882,10.125956,0.418031,0.398188,16,1,0.009781,24,9,0.00786
16,2,15,0.404608,4.826758,0.747327,0.728759,271,\n,0.459119,9370,的,0.045459
16,2,16,0.817411,9.751272,0.472487,0.493759,99212,那,0.009961,24,9,0.009357
16,2,17,0.248217,2.961096,0.824571,0.840807,271,\n,0.658047,198,\n,0.039519
16,2,18,0.406634,4.850917,0.749353,0.729788,271,\n,0.412968,9370,的,0.067415
16,2,19,0.84714,10.105924,0.427646,0.407877,16,1,0.008261,24,9,0.007066
16,2,20,0.468197,5.585337,0.729096,0.706001,271,\n,0.335033,9370,的,0.051379
16,2,21,0.563556,6.722914,0.643047,0.654361,31,@,0.078017,474,import,0.044453
16,2,22,0.499048,5.953369,0.722249,0.699081,271,\n,0.251808,9370,的,0.067773
16,2,23,0.818766,9.767433,0.514328,0.472878,16,1,0.008262,99212,那,0.008008
16,2,24,0.386688,4.61298,0.757464,0.768946,271,\n,0.457079,382,".

",0.033111
16,2,25,0.746022,8.899636,0.61723,0.613066,4710,\n,0.04225,97611,我的,0.018748
16,2,26,0.5535,6.602957,0.66403,0.685462,271,\n,0.26171,382,".

",0.040134
16,2,27,0.606519,7.235443,0.50709,0.555756,198,\n,0.129063,31,@,0.044603
16,2,28,0.649653,7.750007,0.544172,0.534461,31,@,0.043343,198,\n,0.043343
16,2,29,0.642382,7.663268,0.527849,0.553906,396,int,0.037336,198,\n,0.023364
16,2,30,0.105103,1.253821,0.903247,0.892201,271,\n,0.849554,198,\n,0.065511
16,2,31,0.819819,9.779999,0.513476,0.493018,16,1,0.009292,24,9,0.008729
16,2,32,0.423211,5.048682,0.72151,0.783712,271,\n,0.418782,198,\n,0.032293
16,2,33,0.402786,4.805015,0.760917,0.749162,271,\n,0.367491,104506,如下,0.041231
16,2,34,0.45551,5.433987,0.743647,0.733359,271,\n,0.22066,3407,"。

",0.104233
16,2,35,0.590396,7.043104,0.41857,0.61188,198,\n,0.222562,474,import,0.034131
16,2,36,0.866154,10.332748,0.342561,0.342777,33108,和,0.005744,5373,、,0.003709
16,2,37,0.400542,4.778248,0.734123,0.770409,271,\n,0.47932,198,\n,0.036961
16,2,38,0.827941,9.876881,0.469998,0.447149,24,9,0.009815,99212,那,0.008937
16,2,39,0.580834,6.929033,0.639648,0.660641,271,\n,0.21331,382,".

",0.037068
16,2,40,0.558537,6.663047,0.671445,0.659602,271,\n,0.156218,3407,"。

",0.044757
17,0,0,1e-06,1.4e-05,0.999964,0.999977,151667,<think>,0.999999,88520,_blend,0.0
17,0,1,0.026439,0.315406,0.905801,0.994223,198,\n,0.904603,271,\n,0.095344
17,0,2,0.079508,0.948484,0.993829,0.993706,32313,Okay,0.492997,151668,</think>,0.435068
17,0,3,0.017176,0.204906,0.786754,0.959354,25,:,0.969137,271,\n,0.020114
17,0,4,0.000351,0.004188,0.997144,0.997953,271,\n,0.999533,1406,\n,0.000431
17,0,5,0.05307,0.633102,0.992832,0.939327,271,\n,0.802569,198,\n,0.158035
17,0,6,0.008838,0.105427,0.995126,0.975123,271,\n,0.978958,198,\n,0.020318
17,0,7,0.09943,1.186145,0.969849,0.903887,271,\n,0.547423,198,\n,0.376238
17,0,8,0.17896,2.134892,0.850813,0.831008,271,\n,0.560115,198,\n,0.299808
17,0,9,0.140356,1.674368,0.929744,0.868687,271,\n,0.53908,198,\n,0.326968
17,0,10,0.165874,1.978783,0.845663,0.908099,198,\n,0.434383,271,\n,0.408065
17,0,11,0.114691,1.3682,0.928477,0.87554,271,\n,0.668732,198,\n,0.246013
17,0,12,0.356434,4.252061,0.750829,0.751811,198,\n,0.382719,271,\n,0.263039
17,0,13,0.209352,2.497458,0.861536,0.829133,271,\n,0.614416,198,\n,0.176033
17,0,14,0.395798,4.721654,0.68981,0.736317,271,\n,0.462148,198,\n,0.150037
17,0,15,0.384822,4.590718,0.737747,0.761358,271,\n,0.458212,198,\n,0.115854
17,0,16,0.565775,6.74939,0.680482,0.677043,271,\n,0.261869,1406,\n,0.033293
17,0,17,0.067909,0.810123,0.957132,0.908726,271,\n,0.805356,198,\n,0.158584
17,0,18,0.18265,2.178911,0.847659,0.836322,271,\n,0.723064,198,\n,0.110885
17,0,19,0.472751,5.639666,0.705582,0.726395,271,\n,0.286297,198,\n,0.098942
17,0,20,0.413867,4.937203,0.731547,0.7482,271,\n,0.426762,198,\n,0.084034
17,0,21,0.625255,7.458948,0.594603,0.62619,9370,的,0.141719,271,\n,0.075857
17,0,22,0.571746,6.820619,0.658466,0.616035,271,\n,0.148414,11,",",0.084563
17,0,23,0.783086,9.341795,0.509463,0.504004,16,1,0.043361,15,0,0.027996
17,0,24,0.627953,7.491132,0.619283,0.588324,271,\n,0.119012,9370,的,0.092686
17,0,25,0.595088,7.099078,0.6043,0.668276,271,\n,0.205158,198,\n,0.075473
17,0,26,0.705339,8.414305,0.546221,0.515598,271,\n,0.094735,9370,的,0.065111
17,0,27,0.482778,5.759274,0.717685,0.708121,9370,的,0.309413,18493,在,0.034715
17,0,28,0.786886,9.387125,0.508194,0.511492,99570,质量,0.01481,101363,拳,0.01481
17,0,29,0.650124,7.75563,0.561161,0.543226,271,\n,0.169975,9370,的,0.045748
17,0,30,0.7117,8.490191,0.526607,0.560229,9370,的,0.087804,271,\n,0.044151
17,0,31,0.653392,7.794609,0.588493,0.619682,9370,的,0.136097,271,\n,0.041507
17,0,32,0.598472,7.139441,0.624095,0.650002,9370,的,0.096347,271,\n,0.085025
17,0,33,0.610562,7.283672,0.635728,0.664323,9370,的,0.140875,271,\n,0.055167
17,0,34,0.828434,9.882769,0.426223,0.391824,16,1,0.016916,33108,和,0.007745
17,0,35,0.604232,7.208157,0.631076,0.669149,271,\n,0.126651,198,\n,0.052796
17,0,36,0.566427,6.757167,0.650718,0.681609,271,\n,0.196843,198,\n,0.056397
17,0,37,0.753093,8.983992,0.634234,0.525982,198,\n,0.041216,271,\n,0.026611
17,0,38,0.642584,7.665681,0.608733,0.578959,271,\n,0.119007,220,\n,0.03009
17,0,39,0.8914,10.633913,0.616167,0.332965,198,\n,0.022254,25,:,0.007225
17,0,40,0.65923,7.86426,0.600173,0.569844,271,\n,0.094661,220,\n,0.030732
17,1,0,0.000152,0.001815,0.999741,0.999741,151667,<think>,0.999865,151668,</think>,8e-05
17,1,1,0.058673,0.699933,0.992226,0.923504,271,\n,0.646577,198,\n,0.346087
17,1,2,0.040268,0.480377,0.994252,0.938154,271,\n,0.817027,198,\n,0.182303
17,1,3,0.099066,1.181804,0.958984,0.897742,271,\n,0.628575,198,\n,0.296918
17,1,4,0.14848,1.771284,0.900052,0.862382,271,\n,0.694778,198,\n,0.165024
17,1,5,0.382308,4.560725,0.751065,0.75951,271,\n,0.416559,198,\n,0.143959
17,1,6,0.53198,6.346228,0.63733,0.687055,396,int,0.119645,676,app,0.068171
17,1,7,0.641438,7.652009,0.746424,0.723449,19186,olas,0.119695,99570,质量,0.023569
17,1,8,0.378111,4.510658,0.794655,0.772924,271,\n,0.368572,100638,解决,0.0992
17,1,9,0.573525,6.841841,0.655227,0.713784,271,\n,0.234415,198,\n,0.071493
17,1,10,0.617281,7.363832,0.660241,0.633897,271,\n,0.168162,9370,的,0.051287
17,1,11,0.507148,6.049998,0.732272,0.755102,9370,的,0.182973,271,\n,0.125755
17,1,12,0.543561,6.484389,0.723125,0.691491,271,\n,0.100565,100638,解决,0.073575
17,1,13,0.613916,7.323688,0.613017,0.689983,271,\n,0.166424,198,\n,0.061224
17,1,14,0.586277,6.993965,0.645794,0.717656,271,\n,0.22243,198,\n,0.046624
17,1,15,0.78335,9.344944,0.474034,0.634707,271,\n,0.06079,198,\n,0.04178
17,1,16,0.576004,6.871412,0.65208,0.71887,271,\n,0.253318,198,\n,0.053098
17,1,17,0.583938,6.966065,0.702864,0.677084,271,\n,0.142639,9370,的,0.055858
17,1,18,0.562782,6.713681,0.726658,0.702508,271,\n,0.135395,9370,的,0.093056
17,1,19,0.525307,6.266627,0.733178,0.75584,9370,的,0.172614,271,\n,0.086796
17,1,20,0.582575,6.949808,0.674272,0.701347,9370,的,0.09813,271,\n,0.092185
17,1,21,0.508976,6.071805,0.704407,0.734964,271,\n,0.223428,198,\n,0.099145
17,1,22,0.617501,7.366449,0.644822,0.718234,271,\n,0.13444,198,\n,0.041002
17,1,23,0.417962,4.986064,0.727362,0.753677,271,\n,0.405237,198,\n,0.090421
17,1,24,0.435424,5.194376,0.721729,0.749346,271,\n,0.341443,198,\n,0.142335
17,1,25,0.752861,8.981225,0.612014,0.449995,198,\n,0.090519,101039,计划,0.025934
17,1,26,0.602865,7.191852,0.631941,0.612287,271,\n,0.181679,101055,我国,0.062787
17,1,27,0.812414,9.691654,0.589972,0.36096,198,\n,0.096345,11,",",0.007201
17,1,28,0.551697,6.581444,0.664407,0.648235,271,\n,0.247109,101055,我国,0.055138
17,1,29,0.60241,7.186418,0.630324,0.720147,271,\n,0.201989,198,\n,0.047977
17,1,30,0.569261,6.79097,0.645706,0.723425,271,\n,0.247486,198,\n,0.062574
17,1,31,0.550753,6.570189,0.658175,0.724624,271,\n,0.252187,198,\n,0.072253
17,1,32,0.8132,9.701031,0.575971,0.395653,198,\n,0.063184,271,\n,0.008551
17,1,33,0.522317,6.230958,0.675222,0.734456,271,\n,0.281505,198,\n,0.052073
17,1,34,0.823838,9.827936,0.606256,0.320102,198,\n,0.067584,11,",",0.01508
17,1,35,0.524137,6.252667,0.690922,0.635238,271,\n,0.201563,220,\n,0.095211
17,1,36,0.586353,6.994869,0.640426,0.72388,271,\n,0.226944,198,\n,0.044688
17,1,37,0.865688,10.32719,0.6425,0.318141,198,\n,0.05542,25,:,0.012366
17,1,38,0.535199,6.384638,0.663574,0.62277,271,\n,0.305313,220,\n,0.03218
17,1,39,0.597754,7.13088,0.600888,0.692497,271,\n,0.21036,198,\n,0.077387
17,1,40,0.590414,7.04332,0.631736,0.717885,271,\n,0.222155,198,\n,0.046566
17,2,0,0.089199,1.064092,0.998479,0.998428,18395,Original,0.473912,151668,</think>,0.325714
17,2,1,0.001314,0.015672,0.996255,0.993691,271,\n,0.997809,198,\n,0.002183
17,2,2,0.049316,0.588315,0.968154,0.934217,271,\n,0.906659,198,\n,0.054449
17,2,3,0.070187,0.837294,0.951921,0.935687,271,\n,0.896576,198,\n,0.021085
17,2,4,0.840511,10.026842,0.583198,0.400911,198,\n,0.036653,25,:,0.011179
17,2,5,0.058544,0.698399,0.940224,0.928196,271,\n,0.925841,198,\n,0.026264
17,2,6,0.219861,2.622819,0.889527,0.889277,271,\n,0.679232,198,\n,0.043422
17,2,7,0.244413,2.915717,0.830011,0.835891,271,\n,0.671085,198,\n,0.042901
17,2,8,0.571489,6.817553,0.741447,0.697706,198,\n,0.145872,330," """,0.073349
17,2,9,0.121777,1.452729,0.912604,0.901137,271,\n,0.821181,198,\n,0.033894
17,2,10,0.862035,10.283613,0.638056,0.341928,198,\n,0.026299,11,",",0.009982
17,2,11,0.299602,3.574093,0.794843,0.769895,271,\n,0.627689,220,\n,0.021478
17,2,12,0.435266,5.192492,0.709558,0.778712,271,\n,0.472371,198,\n,0.026649
17,2,13,0.866768,10.340075,0.634619,0.328737,198,\n,0.062656,25,:,0.012729
17,2,14,0.455347,5.432044,0.707516,0.68011,271,\n,0.448132,220,\n,0.022311
17,2,15,0.493219,5.883838,0.692711,0.665161,271,\n,0.392065,220,\n,0.020779
17,2,16,0.475416,5.67145,0.699394,0.77541,271,\n,0.420004,198,\n,0.018454
17,2,17,0.786745,9.385435,0.509152,0.687949,271,\n,0.061778,198,\n,0.02135
17,2,18,0.492078,5.870217,0.696318,0.672057,271,\n,0.389957,220,\n,0.018239
17,2,19,0.041376,0.493594,0.974315,0.930637,271,\n,0.87748,198,\n,0.111559
17,2,20,0.102651,1.224572,0.922152,0.894806,271,\n,0.829012,198,\n,0.087377
17,2,21,0.239876,2.861591,0.840191,0.850372,271,\n,0.66722,198,\n,0.024303
17,2,22,0.375254,4.476579,0.727552,0.78149,271,\n,0.551294,198,\n,0.037516
17,2,23,0.355804,4.244544,0.76312,0.793235,271,\n,0.512745,198,\n,0.050769
17,2,24,0.330833,3.946659,0.788178,0.799798,271,\n,0.499869,198,\n,0.072013
17,2,25,0.47135,5.622951,0.690557,0.654463,271,\n,0.388808,220,\n,0.043623
17,2,26,0.375905,4.484337,0.750758,0.774492,271,\n,0.447472,198,\n,0.088112
17,2,27,0.335442,4.001641,0.778781,0.785879,271,\n,0.484563,198,\n,0.095416
17,2,28,0.322983,3.85301,0.79849,0.800188,271,\n,0.483249,198,\n,0.095157
17,2,29,0.380188,4.535435,0.784438,0.737814,271,\n,0.35012,220,\n,0.106781
17,2,30,0.268221,3.199733,0.821596,0.798872,271,\n,0.505871,198,\n,0.174824
17,2,31,0.363553,4.336991,0.77802,0.772759,271,\n,0.355892,198,\n,0.122993
17,2,32,0.377933,4.508534,0.759366,0.758069,271,\n,0.369757,198,\n,0.136026
17,2,33,0.425865,5.080332,0.735804,0.748315,271,\n,0.312472,198,\n,0.114952
17,2,34,0.432634,5.161089,0.744413,0.759713,271,\n,0.28816,198,\n,0.093552
17,2,35,0.472335,5.634695,0.718806,0.747859,271,\n,0.238536,198,\n,0.087753
17,2,36,0.486803,5.807293,0.709002,0.686033,271,\n,0.243636,2504, block,0.079097
17,2,37,0.329897,3.935488,0.782658,0.796221,271,\n,0.524364,198,\n,0.070965
17,2,38,0.297603,3.550244,0.820655,0.800711,271,\n,0.440983,198,\n,0.162228
17,2,39,0.441125,5.262383,0.753393,0.76801,271,\n,0.242966,198,\n,0.095147
17,2,40,0.480332,5.730099,0.733166,0.710711,271,\n,0.185054,2504, block,0.087413
18,0,0,3e-06,3.8e-05,0.999957,0.999958,151667,<think>,0.999998,115437,枕头,0.0
18,0,1,0.764707,9.122535,0.544179,0.565036,99570,质量,0.025859,24,9,0.016696
18,0,2,0.0162,0.193252,0.904546,0.994064,198,\n,0.952424,271,\n,0.047418
18,0,3,0.037957,0.452801,0.907384,0.994009,198,\n,0.834923,271,\n,0.164406
18,0,4,0.741226,8.842419,0.531807,0.540387,16,1,0.047309,19,4,0.032515
18,0,5,0.753967,8.994416,0.513642,0.528791,24,9,0.035113,16,1,0.024132
18,0,6,0.051161,0.610318,0.990937,0.930135,271,\n,0.768717,198,\n,0.220241
18,0,7,0.756092,9.019761,0.485443,0.503183,24,9,0.042273,16,1,0.027293
18,0,8,0.050065,0.597247,0.904802,0.98847,198,\n,0.789358,271,\n,0.199581
18,0,9,0.069229,0.825859,0.901616,0.980793,198,\n,0.610195,271,\n,0.370102
18,0,10,0.051925,0.619442,0.901244,0.985329,198,\n,0.82678,271,\n,0.143673
18,0,11,0.044871,0.535281,0.908829,0.99389,198,\n,0.776839,271,\n,0.222568
18,0,12,0.840114,10.022101,0.395283,0.412973,24,9,0.008196,16,1,0.007462
18,0,13,0.043723,0.521596,0.993808,0.935869,271,\n,0.796106,198,\n,0.201287
18,0,14,0.803817,9.589102,0.408864,0.451529,198,\n,0.030557,59,\,0.013142
18,0,15,0.802493,9.573305,0.458899,0.477862,24,9,0.018434,16,1,0.010504
18,0,16,0.108892,1.299026,0.895785,0.966056,198,\n,0.560418,271,\n,0.33991
18,0,17,0.467931,5.582163,0.742304,0.74429,45,N,0.172422,396,int,0.086699
18,0,18,0.8261,9.854929,0.43749,0.46164,24,9,0.013902,16,1,0.007441
18,0,19,0.137919,1.645294,0.884838,0.948744,198,\n,0.567226,271,\n,0.267939
18,0,20,0.477289,5.6938,0.708078,0.699718,45,N,0.140642,396,int,0.102896
18,0,21,0.834322,9.953004,0.428776,0.460242,24,9,0.012371,11,",",0.006832
18,0,22,0.120956,1.442941,0.881588,0.946872,198,\n,0.568364,271,\n,0.323844
18,0,23,0.84137,10.037087,0.464437,0.358508,198,\n,0.010534,16,1,0.009592
18,0,24,0.81091,9.67371,0.46384,0.486162,24,9,0.018302,16,1,0.009796
18,0,25,0.178538,2.129862,0.865112,0.916531,198,\n,0.493686,271,\n,0.281294
18,0,26,0.494813,5.902851,0.685733,0.679479,45,N,0.126963,396,int,0.098879
18,0,27,0.840513,10.026864,0.386838,0.416932,24,9,0.013141,11,",",0.011965
18,0,28,0.193367,2.306766,0.842754,0.884036,198,\n,0.478749,271,\n,0.309103
18,0,29,0.736247,8.783026,0.517223,0.445412,198,\n,0.060687,11,",",0.040426
18,0,30,0.815323,9.72636,0.438937,0.460458,24,9,0.017284,16,1,0.012645
18,0,31,0.30575,3.647426,0.817013,0.832028,198,\n,0.323906,271,\n,0.209129
18,0,32,0.83083,9.911354,0.366804,0.46724,323, and,0.017993,198,\n,0.015879
18,0,33,0.827109,9.866962,0.437128,0.435983,24,9,0.013663,99212,那,0.00687
18,0,34,0.372493,4.443636,0.799922,0.794211,198,\n,0.251423,271,\n,0.183945
18,0,35,0.731055,8.721094,0.560694,0.439373,198,\n,0.075198,11,",",0.039012
18,0,36,0.826364,9.858068,0.384615,0.411472,24,9,0.011933,11,",",0.010865
18,0,37,0.338644,4.039839,0.787065,0.793444,198,\n,0.321152,271,\n,0.250114
18,0,38,0.827456,9.871101,0.362338,0.490227,323, and,0.021658,198,\n,0.015358
18,0,39,0.82631,9.857425,0.371207,0.378155,11,",",0.01393,323, and,0.01393
18,0,40,0.831465,9.918922,0.410336,0.438599,24,9,0.012435,11,",",0.009992
18,1,0,0.035836,0.427503,0.999774,0.999778,151667,<think>,0.851059,151668,</think>,0.147892
18,1,1,0.001561,0.018627,0.996099,0.993573,271,\n,0.997519,198,\n,0.002182
18,1,2,0.003752,0.044756,0.995726,0.985912,271,\n,0.992406,198,\n,0.007577
18,1,3,0.003418,0.040773,0.994932,0.988694,271,\n,0.994359,198,\n,0.004605
18,1,4,0.000205,0.00245,0.996954,0.998333,271,\n,0.999736,198,\n,0.000261
18,1,5,0.022694,0.270729,0.994509,0.954475,271,\n,0.923974,198,\n,0.075844
18,1,6,0.001088,0.012982,0.995456,0.99624,271,\n,0.998991,1406,\n,0.000278
18,1,7,0.039395,0.469966,0.959321,0.942144,271,\n,0.941082,198,\n,0.030251
18,1,8,0.006718,0.080146,0.994839,0.97926,271,\n,0.985388,198,\n,0.014056
18,1,9,0.592405,7.067073,0.680698,0.702604,151668,</think>,0.176811,271,\n,0.107241
18,1,10,0.095576,1.140172,0.922791,0.918084,271,\n,0.872936,151668,</think>,0.03603
18,1,11,0.778323,9.284965,0.48813,0.460624,198,\n,0.056274,271,\n,0.045218
18,1,12,0.828299,9.881155,0.475887,0.501106,99212,那,0.008508,19186,olas,0.008247
18,1,13,0.131313,1.566489,0.878598,0.892028,271,\n,0.847821,198,\n,0.029011
18,1,14,0.483665,5.769855,0.708768,0.70823,45,N,0.106373,396,int,0.106373
18,1,15,0.875539,10.444707,0.391631,0.357108,11,",",0.005172,24,9,0.005013
18,1,16,0.440015,5.249135,0.7023,0.682795,271,\n,0.47842,9370,的,0.02102
18,1,17,0.273535,3.263126,0.807396,0.791807,271,\n,0.660687,9370,的,0.032894
18,1,18,0.693214,8.269661,0.593414,0.580888,151668,</think>,0.152856,151645,<|im_end|>,0.052826
18,1,19,0.095915,1.144208,0.905542,0.914706,271,\n,0.887606,198,\n,0.016257
18,1,20,0.636065,7.587912,0.644152,0.634042,151668,</think>,0.205311,151645,<|im_end|>,0.062616
18,1,21,0.213675,2.549032,0.839978,0.82766,271,\n,0.742584,9370,的,0.034731
18,1,22,0.348932,4.16257,0.777606,0.758649,271,\n,0.568055,9370,的,0.04115
18,1,23,0.589403,7.031259,0.679482,0.658636,271,\n,0.303703,151668,</think>,0.030071
18,1,24,0.488721,5.830173,0.720433,0.696741,271,\n,0.383878,9370,的,0.045848
18,1,25,0.564081,6.729177,0.690945,0.664027,271,\n,0.285649,9370,的,0.041152
18,1,26,0.587952,7.01395,0.683011,0.655281,271,\n,0.254044,9370,的,0.036599
18,1,27,0.628405,7.496533,0.662149,0.632671,271,\n,0.200442,9370,的,0.039469
18,1,28,0.650914,7.76505,0.650539,0.620525,271,\n,0.17081,9370,的,0.043188
18,1,29,0.660363,7.877775,0.645678,0.615515,271,\n,0.149115,9370,的,0.045477
18,1,30,0.658571,7.856389,0.649111,0.618969,271,\n,0.126364,9370,的,0.049485
18,1,31,0.670671,8.000735,0.641741,0.609509,271,\n,0.101494,21894,本,0.069756
18,1,32,0.664087,7.922197,0.646299,0.614663,271,\n,0.103033,21894,本,0.07538
18,1,33,0.673542,8.034988,0.641562,0.609792,271,\n,0.096639,21894,本,0.085284
18,1,34,0.647162,7.720288,0.623885,0.655024,21894,本,0.106753,271,\n,0.094209
18,1,35,0.676586,8.071302,0.607586,0.639131,21894,本,0.121732,271,\n,0.078596
18,1,36,0.650391,7.758807,0.622978,0.654,21894,本,0.132552,271,\n,0.075526
18,1,37,0.668009,7.968979,0.611066,0.641708,21894,本,0.169609,271,\n,0.062396
18,1,38,0.623097,7.433204,0.637966,0.667798,21894,本,0.187137,271,\n,0.060754
18,1,39,0.668768,7.97804,0.615465,0.645374,21894,本,0.175116,271,\n,0.060518
18,1,40,0.622358,7.424393,0.638293,0.667615,21894,本,0.184753,271,\n,0.063849
18,2,0,0.057526,0.686252,0.999655,0.999659,151667,<think>,0.646863,151668,</think>,0.346241
18,2,1,0.168914,2.015052,0.923725,0.919452,271,\n,0.729941,151667,<think>,0.028303
18,2,2,0.05987,0.714218,0.956731,0.945765,271,\n,0.898865,198,\n,0.023954
18,2,3,0.063317,0.755343,0.982146,0.919473,271,\n,0.691665,198,\n,0.288329
18,2,4,0.056178,0.670167,0.9425,0.924728,271,\n,0.914131,198,\n,0.048447
18,2,5,0.055579,0.663028,0.93931,0.930794,271,\n,0.926618,198,\n,0.029786
18,2,6,0.136789,1.631822,0.878263,0.880904,271,\n,0.829506,198,\n,0.046798
18,2,7,0.087013,1.038014,0.916584,0.905762,271,\n,0.874279,198,\n,0.063333
18,2,8,0.945773,11.282562,0.625426,0.199962,198,\n,0.011654,271,\n,0.004423
18,2,9,0.094229,1.124098,0.901446,0.901229,271,\n,0.886249,198,\n,0.038939
18,2,10,0.271054,3.233531,0.813143,0.779992,271,\n,0.58258,15,0,0.078844
18,2,11,0.464267,5.538456,0.648171,0.730288,271,\n,0.455226,198,\n,0.051075
18,2,12,0.668945,7.980154,0.575984,0.549012,271,\n,0.194918,21894,本,0.055845
18,2,13,0.719653,8.585073,0.534745,0.563014,21894,本,0.114664,271,\n,0.09506
